iteration = 0
('C', 0, 0, 'D', 0):NONE=[0]
('S', 2, 3, 'D', 50):UP=[-64.813]
('S', 2, 3, 'D', 75):UP=[-118.223]
('S', 2, 3, 'D', 100):UP=[-185.171]
('S', 2, 3, 'R', 0):NONE=[0]
('S', 2, 3, 'R', 25):STAY=[-30.648]
('S', 2, 3, 'R', 50):STAY=[-82.521]
('S', 2, 3, 'R', 75):STAY=[-136.54]
('S', 2, 3, 'R', 100):STAY=[-201.123]
iteration = 78
('C', 0, 0, 'D', 0):NONE=[0]
('C', 0, 0, 'D', 25):RIGHT=[-68.271]
('C', 0, 0, 'D', 50):RIGHT=[-105.546]
('C', 0, 0, 'D', 75):RIGHT=[-179.627]
('C', 0, 0, 'D', 100):RIGHT=[-202.339]
('C', 0, 0, 'R', 0):NONE=[0]
('C', 0, 0, 'R', 25):UP=[-133.877]
('C', 0, 0, 'R', 50):UP=[-194.169]
('C', 0, 0, 'R', 75):UP=[-237.669]
('C', 0, 0, 'R', 100):RIGHT=[-246.356]
('C', 0, 1, 'D', 0):NONE=[0]
('C', 0, 1, 'D', 25):RIGHT=[3.141]
('C', 0, 1, 'D', 50):RIGHT=[-100.399]
('C', 0, 1, 'D', 75):RIGHT=[-142.196]
('C', 0, 1, 'D', 100):RIGHT=[-199.324]
('C', 0, 1, 'R', 0):NONE=[0]
('C', 0, 1, 'R', 25):UP=[-102.399]
('C', 0, 1, 'R', 50):UP=[-191.399]
('C', 0, 1, 'R', 75):UP=[-223.471]
('C', 0, 1, 'R', 100):RIGHT=[-245.69]
('C', 0, 2, 'D', 0):NONE=[0]
('C', 0, 2, 'D', 25):RIGHT=[9.39]
('C', 0, 2, 'D', 50):RIGHT=[-43.671]
('C', 0, 2, 'D', 75):RIGHT=[-134.687]
('C', 0, 2, 'D', 100):RIGHT=[-171.903]
('C', 0, 2, 'R', 0):NONE=[0]
('C', 0, 2, 'R', 25):SHOOT=[-95.785]
('C', 0, 2, 'R', 50):UP=[-168.646]
('C', 0, 2, 'R', 75):UP=[-220.363]
('C', 0, 2, 'R', 100):UP=[-235.691]
('C', 0, 3, 'D', 0):NONE=[0]
('C', 0, 3, 'D', 25):RIGHT=[9.916]
('C', 0, 3, 'D', 50):RIGHT=[-34.153]
('C', 0, 3, 'D', 75):RIGHT=[-90.669]
('C', 0, 3, 'D', 100):RIGHT=[-165.322]
('C', 0, 3, 'R', 0):NONE=[0]
('C', 0, 3, 'R', 25):LEFT=[-92.778]
('C', 0, 3, 'R', 50):LEFT=[-164.891]
('C', 0, 3, 'R', 75):UP=[-203.463]
('C', 0, 3, 'R', 100):UP=[-233.216]
('C', 1, 0, 'D', 0):NONE=[0]
('C', 1, 0, 'D', 25):RIGHT=[-68.271]
('C', 1, 0, 'D', 50):RIGHT=[-105.546]
('C', 1, 0, 'D', 75):RIGHT=[-179.627]
('C', 1, 0, 'D', 100):RIGHT=[-202.339]
('C', 1, 0, 'R', 0):NONE=[0]
('C', 1, 0, 'R', 25):UP=[-133.877]
('C', 1, 0, 'R', 50):UP=[-194.169]
('C', 1, 0, 'R', 75):UP=[-237.669]
('C', 1, 0, 'R', 100):RIGHT=[-246.356]
('C', 1, 1, 'D', 0):NONE=[0]
('C', 1, 1, 'D', 25):RIGHT=[3.141]
('C', 1, 1, 'D', 50):RIGHT=[-100.399]
('C', 1, 1, 'D', 75):RIGHT=[-142.196]
('C', 1, 1, 'D', 100):RIGHT=[-199.324]
('C', 1, 1, 'R', 0):NONE=[0]
('C', 1, 1, 'R', 25):UP=[-102.399]
('C', 1, 1, 'R', 50):UP=[-191.399]
('C', 1, 1, 'R', 75):UP=[-223.471]
('C', 1, 1, 'R', 100):RIGHT=[-245.69]
('C', 1, 2, 'D', 0):NONE=[0]
('C', 1, 2, 'D', 25):RIGHT=[9.39]
('C', 1, 2, 'D', 50):RIGHT=[-43.671]
('C', 1, 2, 'D', 75):RIGHT=[-134.687]
('C', 1, 2, 'D', 100):RIGHT=[-171.903]
('C', 1, 2, 'R', 0):NONE=[0]
('C', 1, 2, 'R', 25):SHOOT=[-95.785]
('C', 1, 2, 'R', 50):UP=[-168.646]
('C', 1, 2, 'R', 75):UP=[-220.363]
('C', 1, 2, 'R', 100):UP=[-235.691]
('C', 1, 3, 'D', 0):NONE=[0]
('C', 1, 3, 'D', 25):RIGHT=[9.916]
('C', 1, 3, 'D', 50):RIGHT=[-34.153]
('C', 1, 3, 'D', 75):RIGHT=[-90.669]
('C', 1, 3, 'D', 100):RIGHT=[-165.322]
('C', 1, 3, 'R', 0):NONE=[0]
('C', 1, 3, 'R', 25):LEFT=[-92.778]
('C', 1, 3, 'R', 50):LEFT=[-164.891]
('C', 1, 3, 'R', 75):UP=[-203.463]
('C', 1, 3, 'R', 100):UP=[-233.216]
('C', 2, 0, 'D', 0):NONE=[0]
('C', 2, 0, 'D', 25):RIGHT=[-68.271]
('C', 2, 0, 'D', 50):RIGHT=[-105.546]
('C', 2, 0, 'D', 75):RIGHT=[-179.627]
('C', 2, 0, 'D', 100):RIGHT=[-202.339]
('C', 2, 0, 'R', 0):NONE=[0]
('C', 2, 0, 'R', 25):UP=[-133.877]
('C', 2, 0, 'R', 50):UP=[-194.169]
('C', 2, 0, 'R', 75):UP=[-237.669]
('C', 2, 0, 'R', 100):RIGHT=[-246.356]
('C', 2, 1, 'D', 0):NONE=[0]
('C', 2, 1, 'D', 25):RIGHT=[3.141]
('C', 2, 1, 'D', 50):RIGHT=[-100.399]
('C', 2, 1, 'D', 75):RIGHT=[-142.196]
('C', 2, 1, 'D', 100):RIGHT=[-199.324]
('C', 2, 1, 'R', 0):NONE=[0]
('C', 2, 1, 'R', 25):UP=[-102.399]
('C', 2, 1, 'R', 50):UP=[-191.399]
('C', 2, 1, 'R', 75):UP=[-223.471]
('C', 2, 1, 'R', 100):RIGHT=[-245.69]
('C', 2, 2, 'D', 0):NONE=[0]
('C', 2, 2, 'D', 25):RIGHT=[9.39]
('C', 2, 2, 'D', 50):RIGHT=[-43.671]
('C', 2, 2, 'D', 75):RIGHT=[-134.687]
('C', 2, 2, 'D', 100):RIGHT=[-171.903]
('C', 2, 2, 'R', 0):NONE=[0]
('C', 2, 2, 'R', 25):SHOOT=[-95.785]
('C', 2, 2, 'R', 50):UP=[-168.646]
('C', 2, 2, 'R', 75):UP=[-220.363]
('C', 2, 2, 'R', 100):UP=[-235.691]
('C', 2, 3, 'D', 0):NONE=[0]
('C', 2, 3, 'D', 25):RIGHT=[9.916]
('C', 2, 3, 'D', 50):RIGHT=[-34.153]
('C', 2, 3, 'D', 75):RIGHT=[-90.669]
('C', 2, 3, 'D', 100):RIGHT=[-165.322]
('C', 2, 3, 'R', 0):NONE=[0]
('C', 2, 3, 'R', 25):LEFT=[-92.778]
('C', 2, 3, 'R', 50):LEFT=[-164.891]
('C', 2, 3, 'R', 75):UP=[-203.463]
('C', 2, 3, 'R', 100):UP=[-233.216]
('N', 0, 0, 'D', 0):NONE=[0]
('N', 0, 0, 'D', 25):DOWN=[-87.848]
('N', 0, 0, 'D', 50):DOWN=[-128.994]
('N', 0, 0, 'D', 75):DOWN=[-197.811]
('N', 0, 0, 'D', 100):DOWN=[-218.119]
('N', 0, 0, 'R', 0):NONE=[0]
('N', 0, 0, 'R', 25):STAY=[-101.95]
('N', 0, 0, 'R', 50):STAY=[-144.943]
('N', 0, 0, 'R', 75):STAY=[-212.378]
('N', 0, 0, 'R', 100):DOWN=[-231.484]
('N', 0, 1, 'D', 0):NONE=[0]
('N', 0, 1, 'D', 25):DOWN=[-23.282]
('N', 0, 1, 'D', 50):DOWN=[-124.257]
('N', 0, 1, 'D', 75):DOWN=[-164.361]
('N', 0, 1, 'D', 100):DOWN=[-215.507]
('N', 0, 1, 'R', 0):NONE=[0]
('N', 0, 1, 'R', 25):STAY=[-37.383]
('N', 0, 1, 'R', 50):STAY=[-139.831]
('N', 0, 1, 'R', 75):STAY=[-180.653]
('N', 0, 1, 'R', 100):DOWN=[-229.564]
('N', 0, 2, 'D', 0):NONE=[0]
('N', 0, 2, 'D', 25):DOWN=[-16.977]
('N', 0, 2, 'D', 50):DOWN=[-73.352]
('N', 0, 2, 'D', 75):DOWN=[-157.609]
('N', 0, 2, 'D', 100):DOWN=[-191.07]
('N', 0, 2, 'R', 0):NONE=[0]
('N', 0, 2, 'R', 25):STAY=[-31.449]
('N', 0, 2, 'R', 50):STAY=[-90.614]
('N', 0, 2, 'R', 75):STAY=[-174.052]
('N', 0, 2, 'R', 100):STAY=[-206.706]
('N', 0, 3, 'D', 0):NONE=[0]
('N', 0, 3, 'D', 25):DOWN=[-16.03]
('N', 0, 3, 'D', 50):DOWN=[-64.821]
('N', 0, 3, 'D', 75):DOWN=[-118.236]
('N', 0, 3, 'D', 100):DOWN=[-185.194]
('N', 0, 3, 'R', 0):NONE=[0]
('N', 0, 3, 'R', 25):STAY=[-30.652]
('N', 0, 3, 'R', 50):STAY=[-82.53]
('N', 0, 3, 'R', 75):STAY=[-136.556]
('N', 0, 3, 'R', 100):STAY=[-201.149]
('N', 1, 0, 'D', 0):NONE=[0]
('N', 1, 0, 'D', 25):DOWN=[-87.848]
('N', 1, 0, 'D', 50):DOWN=[-128.994]
('N', 1, 0, 'D', 75):DOWN=[-197.811]
('N', 1, 0, 'D', 100):DOWN=[-218.119]
('N', 1, 0, 'R', 0):NONE=[0]
('N', 1, 0, 'R', 25):STAY=[-101.95]
('N', 1, 0, 'R', 50):STAY=[-144.943]
('N', 1, 0, 'R', 75):STAY=[-212.378]
('N', 1, 0, 'R', 100):DOWN=[-231.484]
('N', 1, 1, 'D', 0):NONE=[0]
('N', 1, 1, 'D', 25):DOWN=[-23.282]
('N', 1, 1, 'D', 50):DOWN=[-124.257]
('N', 1, 1, 'D', 75):DOWN=[-164.361]
('N', 1, 1, 'D', 100):DOWN=[-215.507]
('N', 1, 1, 'R', 0):NONE=[0]
('N', 1, 1, 'R', 25):STAY=[-37.383]
('N', 1, 1, 'R', 50):STAY=[-139.831]
('N', 1, 1, 'R', 75):STAY=[-180.653]
('N', 1, 1, 'R', 100):DOWN=[-229.564]
('N', 1, 2, 'D', 0):NONE=[0]
('N', 1, 2, 'D', 25):DOWN=[-16.977]
('N', 1, 2, 'D', 50):DOWN=[-73.352]
('N', 1, 2, 'D', 75):DOWN=[-157.609]
('N', 1, 2, 'D', 100):DOWN=[-191.07]
('N', 1, 2, 'R', 0):NONE=[0]
('N', 1, 2, 'R', 25):STAY=[-31.449]
('N', 1, 2, 'R', 50):STAY=[-90.614]
('N', 1, 2, 'R', 75):STAY=[-174.052]
('N', 1, 2, 'R', 100):STAY=[-206.706]
('N', 1, 3, 'D', 0):NONE=[0]
('N', 1, 3, 'D', 25):DOWN=[-16.03]
('N', 1, 3, 'D', 50):DOWN=[-64.821]
('N', 1, 3, 'D', 75):DOWN=[-118.236]
('N', 1, 3, 'D', 100):DOWN=[-185.194]
('N', 1, 3, 'R', 0):NONE=[0]
('N', 1, 3, 'R', 25):STAY=[-30.652]
('N', 1, 3, 'R', 50):STAY=[-82.53]
('N', 1, 3, 'R', 75):STAY=[-136.556]
('N', 1, 3, 'R', 100):STAY=[-201.149]
('N', 2, 0, 'D', 0):NONE=[0]
('N', 2, 0, 'D', 25):DOWN=[-87.848]
('N', 2, 0, 'D', 50):DOWN=[-128.994]
('N', 2, 0, 'D', 75):DOWN=[-197.811]
('N', 2, 0, 'D', 100):DOWN=[-218.119]
('N', 2, 0, 'R', 0):NONE=[0]
('N', 2, 0, 'R', 25):STAY=[-101.95]
('N', 2, 0, 'R', 50):STAY=[-144.943]
('N', 2, 0, 'R', 75):STAY=[-212.378]
('N', 2, 0, 'R', 100):DOWN=[-231.484]
('N', 2, 1, 'D', 0):NONE=[0]
('N', 2, 1, 'D', 25):DOWN=[-23.282]
('N', 2, 1, 'D', 50):DOWN=[-124.257]
('N', 2, 1, 'D', 75):DOWN=[-164.361]
('N', 2, 1, 'D', 100):DOWN=[-215.507]
('N', 2, 1, 'R', 0):NONE=[0]
('N', 2, 1, 'R', 25):STAY=[-37.383]
('N', 2, 1, 'R', 50):STAY=[-139.831]
('N', 2, 1, 'R', 75):STAY=[-180.653]
('N', 2, 1, 'R', 100):DOWN=[-229.564]
('N', 2, 2, 'D', 0):NONE=[0]
('N', 2, 2, 'D', 25):DOWN=[-16.977]
('N', 2, 2, 'D', 50):DOWN=[-73.352]
('N', 2, 2, 'D', 75):DOWN=[-157.609]
('N', 2, 2, 'D', 100):DOWN=[-191.07]
('N', 2, 2, 'R', 0):NONE=[0]
('N', 2, 2, 'R', 25):STAY=[-31.449]
('N', 2, 2, 'R', 50):STAY=[-90.614]
('N', 2, 2, 'R', 75):STAY=[-174.052]
('N', 2, 2, 'R', 100):STAY=[-206.706]
('N', 2, 3, 'D', 0):NONE=[0]
('N', 2, 3, 'D', 25):DOWN=[-16.03]
('N', 2, 3, 'D', 50):DOWN=[-64.821]
('N', 2, 3, 'D', 75):DOWN=[-118.236]
('N', 2, 3, 'D', 100):DOWN=[-185.194]
('N', 2, 3, 'R', 0):NONE=[0]
('N', 2, 3, 'R', 25):STAY=[-30.652]
('N', 2, 3, 'R', 50):STAY=[-82.53]
('N', 2, 3, 'R', 75):STAY=[-136.556]
('N', 2, 3, 'R', 100):STAY=[-201.149]
('E', 0, 0, 'D', 0):NONE=[0]
('E', 0, 0, 'D', 25):HIT=[-46.617]
('E', 0, 0, 'D', 50):HIT=[-76.436]
('E', 0, 0, 'D', 75):HIT=[-157.356]
('E', 0, 0, 'D', 100):HIT=[-182.98]
('E', 0, 0, 'R', 0):NONE=[0]
('E', 0, 0, 'R', 25):HIT=[-105.214]
('E', 0, 0, 'R', 50):HIT=[-172.522]
('E', 0, 0, 'R', 75):HIT=[-219.664]
('E', 0, 0, 'R', 100):HIT=[-230.861]
('E', 0, 1, 'D', 0):NONE=[0]
('E', 0, 1, 'D', 25):SHOOT=[29.173]
('E', 0, 1, 'D', 50):SHOOT=[-71.999]
('E', 0, 1, 'D', 75):SHOOT=[-112.954]
('E', 0, 1, 'D', 100):HIT=[-179.539]
('E', 0, 1, 'R', 0):NONE=[0]
('E', 0, 1, 'R', 25):SHOOT=[-50.93]
('E', 0, 1, 'R', 50):SHOOT=[-164.5]
('E', 0, 1, 'R', 75):SHOOT=[-209.906]
('E', 0, 1, 'R', 100):HIT=[-229.527]
('E', 0, 2, 'D', 0):NONE=[0]
('E', 0, 2, 'D', 25):SHOOT=[36.314]
('E', 0, 2, 'D', 50):SHOOT=[-7.213]
('E', 0, 2, 'D', 75):SHOOT=[-104.579]
('E', 0, 2, 'D', 100):HIT=[-146.257]
('E', 0, 2, 'R', 0):NONE=[0]
('E', 0, 2, 'R', 25):SHOOT=[-48.218]
('E', 0, 2, 'R', 50):SHOOT=[-139.698]
('E', 0, 2, 'R', 75):SHOOT=[-205.814]
('E', 0, 2, 'R', 100):HIT=[-225.4]
('E', 0, 3, 'D', 0):NONE=[0]
('E', 0, 3, 'D', 25):SHOOT=[36.939]
('E', 0, 3, 'D', 50):SHOOT=[4.084]
('E', 0, 3, 'D', 75):SHOOT=[-52.773]
('E', 0, 3, 'D', 100):SHOOT=[-138.409]
('E', 0, 3, 'R', 0):NONE=[0]
('E', 0, 3, 'R', 25):SHOOT=[-48.083]
('E', 0, 3, 'R', 50):SHOOT=[-137.24]
('E', 0, 3, 'R', 75):LEFT=[-192.708]
('E', 0, 3, 'R', 100):LEFT=[-223.843]
('E', 1, 0, 'D', 0):NONE=[0]
('E', 1, 0, 'D', 25):HIT=[-46.617]
('E', 1, 0, 'D', 50):HIT=[-76.436]
('E', 1, 0, 'D', 75):HIT=[-157.356]
('E', 1, 0, 'D', 100):HIT=[-182.98]
('E', 1, 0, 'R', 0):NONE=[0]
('E', 1, 0, 'R', 25):HIT=[-105.214]
('E', 1, 0, 'R', 50):HIT=[-172.522]
('E', 1, 0, 'R', 75):HIT=[-219.664]
('E', 1, 0, 'R', 100):HIT=[-230.861]
('E', 1, 1, 'D', 0):NONE=[0]
('E', 1, 1, 'D', 25):SHOOT=[29.173]
('E', 1, 1, 'D', 50):SHOOT=[-71.999]
('E', 1, 1, 'D', 75):SHOOT=[-112.954]
('E', 1, 1, 'D', 100):HIT=[-179.539]
('E', 1, 1, 'R', 0):NONE=[0]
('E', 1, 1, 'R', 25):SHOOT=[-50.93]
('E', 1, 1, 'R', 50):SHOOT=[-164.5]
('E', 1, 1, 'R', 75):SHOOT=[-209.906]
('E', 1, 1, 'R', 100):HIT=[-229.527]
('E', 1, 2, 'D', 0):NONE=[0]
('E', 1, 2, 'D', 25):SHOOT=[36.314]
('E', 1, 2, 'D', 50):SHOOT=[-7.213]
('E', 1, 2, 'D', 75):SHOOT=[-104.579]
('E', 1, 2, 'D', 100):HIT=[-146.257]
('E', 1, 2, 'R', 0):NONE=[0]
('E', 1, 2, 'R', 25):SHOOT=[-48.218]
('E', 1, 2, 'R', 50):SHOOT=[-139.698]
('E', 1, 2, 'R', 75):SHOOT=[-205.814]
('E', 1, 2, 'R', 100):HIT=[-225.4]
('E', 1, 3, 'D', 0):NONE=[0]
('E', 1, 3, 'D', 25):SHOOT=[36.939]
('E', 1, 3, 'D', 50):SHOOT=[4.084]
('E', 1, 3, 'D', 75):SHOOT=[-52.773]
('E', 1, 3, 'D', 100):SHOOT=[-138.409]
('E', 1, 3, 'R', 0):NONE=[0]
('E', 1, 3, 'R', 25):SHOOT=[-48.083]
('E', 1, 3, 'R', 50):SHOOT=[-137.24]
('E', 1, 3, 'R', 75):LEFT=[-192.708]
('E', 1, 3, 'R', 100):LEFT=[-223.843]
('E', 2, 0, 'D', 0):NONE=[0]
('E', 2, 0, 'D', 25):HIT=[-46.617]
('E', 2, 0, 'D', 50):HIT=[-76.436]
('E', 2, 0, 'D', 75):HIT=[-157.356]
('E', 2, 0, 'D', 100):HIT=[-182.98]
('E', 2, 0, 'R', 0):NONE=[0]
('E', 2, 0, 'R', 25):HIT=[-105.214]
('E', 2, 0, 'R', 50):HIT=[-172.522]
('E', 2, 0, 'R', 75):HIT=[-219.664]
('E', 2, 0, 'R', 100):HIT=[-230.861]
('E', 2, 1, 'D', 0):NONE=[0]
('E', 2, 1, 'D', 25):SHOOT=[29.173]
('E', 2, 1, 'D', 50):SHOOT=[-71.999]
('E', 2, 1, 'D', 75):SHOOT=[-112.954]
('E', 2, 1, 'D', 100):HIT=[-179.539]
('E', 2, 1, 'R', 0):NONE=[0]
('E', 2, 1, 'R', 25):SHOOT=[-50.93]
('E', 2, 1, 'R', 50):SHOOT=[-164.5]
('E', 2, 1, 'R', 75):SHOOT=[-209.906]
('E', 2, 1, 'R', 100):HIT=[-229.527]
('E', 2, 2, 'D', 0):NONE=[0]
('E', 2, 2, 'D', 25):SHOOT=[36.314]
('E', 2, 2, 'D', 50):SHOOT=[-7.213]
('E', 2, 2, 'D', 75):SHOOT=[-104.579]
('E', 2, 2, 'D', 100):HIT=[-146.257]
('E', 2, 2, 'R', 0):NONE=[0]
('E', 2, 2, 'R', 25):SHOOT=[-48.218]
('E', 2, 2, 'R', 50):SHOOT=[-139.698]
('E', 2, 2, 'R', 75):SHOOT=[-205.814]
('E', 2, 2, 'R', 100):HIT=[-225.4]
('E', 2, 3, 'D', 0):NONE=[0]
('E', 2, 3, 'D', 25):SHOOT=[36.939]
('E', 2, 3, 'D', 50):SHOOT=[4.084]
('E', 2, 3, 'D', 75):SHOOT=[-52.773]
('E', 2, 3, 'D', 100):SHOOT=[-138.409]
('E', 2, 3, 'R', 0):NONE=[0]
('E', 2, 3, 'R', 25):SHOOT=[-48.083]
('E', 2, 3, 'R', 50):SHOOT=[-137.24]
('E', 2, 3, 'R', 75):LEFT=[-192.708]
('E', 2, 3, 'R', 100):LEFT=[-223.843]
('W', 0, 0, 'D', 0):NONE=[0]
('W', 0, 0, 'D', 25):RIGHT=[-91.303]
('W', 0, 0, 'D', 50):RIGHT=[-133.132]
('W', 0, 0, 'D', 75):RIGHT=[-201.02]
('W', 0, 0, 'D', 100):RIGHT=[-220.904]
('W', 0, 0, 'R', 0):NONE=[0]
('W', 0, 0, 'R', 25):RIGHT=[-110.963]
('W', 0, 0, 'R', 50):STAY=[-152.81]
('W', 0, 0, 'R', 75):RIGHT=[-218.413]
('W', 0, 0, 'R', 100):RIGHT=[-234.095]
('W', 0, 1, 'D', 0):NONE=[0]
('W', 0, 1, 'D', 25):RIGHT=[-27.945]
('W', 0, 1, 'D', 50):RIGHT=[-128.468]
('W', 0, 1, 'D', 75):RIGHT=[-168.273]
('W', 0, 1, 'D', 100):RIGHT=[-218.362]
('W', 0, 1, 'R', 0):NONE=[0]
('W', 0, 1, 'R', 25):STAY=[-47.861]
('W', 0, 1, 'R', 50):SHOOT=[-142.363]
('W', 0, 1, 'R', 75):STAY=[-187.87]
('W', 0, 1, 'R', 100):RIGHT=[-232.257]
('W', 0, 2, 'D', 0):NONE=[0]
('W', 0, 2, 'D', 25):SHOOT=[-21.419]
('W', 0, 2, 'D', 50):RIGHT=[-78.589]
('W', 0, 2, 'D', 75):RIGHT=[-161.654]
('W', 0, 2, 'D', 100):RIGHT=[-194.452]
('W', 0, 2, 'R', 0):NONE=[0]
('W', 0, 2, 'R', 25):SHOOT=[-25.896]
('W', 0, 2, 'R', 50):STAY=[-98.393]
('W', 0, 2, 'R', 75):SHOOT=[-177.218]
('W', 0, 2, 'R', 100):RIGHT=[-213.567]
('W', 0, 3, 'D', 0):NONE=[0]
('W', 0, 3, 'D', 25):SHOOT=[-14.217]
('W', 0, 3, 'D', 50):RIGHT=[-70.233]
('W', 0, 3, 'D', 75):RIGHT=[-123.101]
('W', 0, 3, 'D', 100):RIGHT=[-188.7]
('W', 0, 3, 'R', 0):NONE=[0]
('W', 0, 3, 'R', 25):SHOOT=[-15.223]
('W', 0, 3, 'R', 50):SHOOT=[-82.202]
('W', 0, 3, 'R', 75):STAY=[-142.804]
('W', 0, 3, 'R', 100):SHOOT=[-205.145]
('W', 1, 0, 'D', 0):NONE=[0]
('W', 1, 0, 'D', 25):RIGHT=[-91.303]
('W', 1, 0, 'D', 50):RIGHT=[-133.132]
('W', 1, 0, 'D', 75):RIGHT=[-201.02]
('W', 1, 0, 'D', 100):RIGHT=[-220.904]
('W', 1, 0, 'R', 0):NONE=[0]
('W', 1, 0, 'R', 25):RIGHT=[-110.963]
('W', 1, 0, 'R', 50):STAY=[-152.81]
('W', 1, 0, 'R', 75):RIGHT=[-218.413]
('W', 1, 0, 'R', 100):RIGHT=[-234.095]
('W', 1, 1, 'D', 0):NONE=[0]
('W', 1, 1, 'D', 25):RIGHT=[-27.945]
('W', 1, 1, 'D', 50):RIGHT=[-128.468]
('W', 1, 1, 'D', 75):RIGHT=[-168.273]
('W', 1, 1, 'D', 100):RIGHT=[-218.362]
('W', 1, 1, 'R', 0):NONE=[0]
('W', 1, 1, 'R', 25):STAY=[-47.861]
('W', 1, 1, 'R', 50):SHOOT=[-142.363]
('W', 1, 1, 'R', 75):STAY=[-187.87]
('W', 1, 1, 'R', 100):RIGHT=[-232.257]
('W', 1, 2, 'D', 0):NONE=[0]
('W', 1, 2, 'D', 25):SHOOT=[-21.419]
('W', 1, 2, 'D', 50):RIGHT=[-78.589]
('W', 1, 2, 'D', 75):RIGHT=[-161.654]
('W', 1, 2, 'D', 100):RIGHT=[-194.452]
('W', 1, 2, 'R', 0):NONE=[0]
('W', 1, 2, 'R', 25):SHOOT=[-25.896]
('W', 1, 2, 'R', 50):STAY=[-98.393]
('W', 1, 2, 'R', 75):SHOOT=[-177.218]
('W', 1, 2, 'R', 100):RIGHT=[-213.567]
('W', 1, 3, 'D', 0):NONE=[0]
('W', 1, 3, 'D', 25):SHOOT=[-14.217]
('W', 1, 3, 'D', 50):RIGHT=[-70.233]
('W', 1, 3, 'D', 75):RIGHT=[-123.101]
('W', 1, 3, 'D', 100):RIGHT=[-188.7]
('W', 1, 3, 'R', 0):NONE=[0]
('W', 1, 3, 'R', 25):SHOOT=[-15.223]
('W', 1, 3, 'R', 50):SHOOT=[-82.202]
('W', 1, 3, 'R', 75):STAY=[-142.804]
('W', 1, 3, 'R', 100):SHOOT=[-205.145]
('W', 2, 0, 'D', 0):NONE=[0]
('W', 2, 0, 'D', 25):RIGHT=[-91.303]
('W', 2, 0, 'D', 50):RIGHT=[-133.132]
('W', 2, 0, 'D', 75):RIGHT=[-201.02]
('W', 2, 0, 'D', 100):RIGHT=[-220.904]
('W', 2, 0, 'R', 0):NONE=[0]
('W', 2, 0, 'R', 25):RIGHT=[-110.963]
('W', 2, 0, 'R', 50):STAY=[-152.81]
('W', 2, 0, 'R', 75):RIGHT=[-218.413]
('W', 2, 0, 'R', 100):RIGHT=[-234.095]
('W', 2, 1, 'D', 0):NONE=[0]
('W', 2, 1, 'D', 25):RIGHT=[-27.945]
('W', 2, 1, 'D', 50):RIGHT=[-128.468]
('W', 2, 1, 'D', 75):RIGHT=[-168.273]
('W', 2, 1, 'D', 100):RIGHT=[-218.362]
('W', 2, 1, 'R', 0):NONE=[0]
('W', 2, 1, 'R', 25):STAY=[-47.861]
('W', 2, 1, 'R', 50):SHOOT=[-142.363]
('W', 2, 1, 'R', 75):STAY=[-187.87]
('W', 2, 1, 'R', 100):RIGHT=[-232.257]
('W', 2, 2, 'D', 0):NONE=[0]
('W', 2, 2, 'D', 25):SHOOT=[-21.419]
('W', 2, 2, 'D', 50):RIGHT=[-78.589]
('W', 2, 2, 'D', 75):RIGHT=[-161.654]
('W', 2, 2, 'D', 100):RIGHT=[-194.452]
('W', 2, 2, 'R', 0):NONE=[0]
('W', 2, 2, 'R', 25):SHOOT=[-25.896]
('W', 2, 2, 'R', 50):STAY=[-98.393]
('W', 2, 2, 'R', 75):SHOOT=[-177.218]
('W', 2, 2, 'R', 100):RIGHT=[-213.567]
('W', 2, 3, 'D', 0):NONE=[0]
('W', 2, 3, 'D', 25):SHOOT=[-14.217]
('W', 2, 3, 'D', 50):RIGHT=[-70.233]
('W', 2, 3, 'D', 75):RIGHT=[-123.101]
('W', 2, 3, 'D', 100):RIGHT=[-188.7]
('W', 2, 3, 'R', 0):NONE=[0]
('W', 2, 3, 'R', 25):SHOOT=[-15.223]
('W', 2, 3, 'R', 50):SHOOT=[-82.202]
('W', 2, 3, 'R', 75):STAY=[-142.804]
('W', 2, 3, 'R', 100):SHOOT=[-205.145]
('S', 0, 0, 'D', 0):NONE=[0]
('S', 0, 0, 'D', 25):UP=[-87.848]
('S', 0, 0, 'D', 50):UP=[-128.994]
('S', 0, 0, 'D', 75):UP=[-197.811]
('S', 0, 0, 'D', 100):UP=[-218.119]
('S', 0, 0, 'R', 0):NONE=[0]
('S', 0, 0, 'R', 25):STAY=[-101.95]
('S', 0, 0, 'R', 50):STAY=[-144.943]
('S', 0, 0, 'R', 75):STAY=[-212.378]
('S', 0, 0, 'R', 100):UP=[-231.484]
('S', 0, 1, 'D', 0):NONE=[0]
('S', 0, 1, 'D', 25):UP=[-23.282]
('S', 0, 1, 'D', 50):UP=[-124.257]
('S', 0, 1, 'D', 75):UP=[-164.361]
('S', 0, 1, 'D', 100):UP=[-215.507]
('S', 0, 1, 'R', 0):NONE=[0]
('S', 0, 1, 'R', 25):STAY=[-37.383]
('S', 0, 1, 'R', 50):STAY=[-139.831]
('S', 0, 1, 'R', 75):STAY=[-180.653]
('S', 0, 1, 'R', 100):UP=[-229.564]
('S', 0, 2, 'D', 0):NONE=[0]
('S', 0, 2, 'D', 25):UP=[-16.977]
('S', 0, 2, 'D', 50):UP=[-73.352]
('S', 0, 2, 'D', 75):UP=[-157.609]
('S', 0, 2, 'D', 100):UP=[-191.07]
('S', 0, 2, 'R', 0):NONE=[0]
